Step,AgentID,Angle,Vision,Separation,CohereFactor,SeparateFactor,MatchFactor,NeighborDiffSum
33,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
33,6,3.194131472735805,10,2,0.03,0.015,0.05,"[1.6541260009130383, 6.494442362950451]"
33,7,2.1615801752389032,10,2,0.03,0.015,0.05,"[-1.0834080371977137, -3.4705064077892445]"
33,8,2.4823434255088186,10,2,0.03,0.015,0.05,"[-5.953494366701364, -1.2142445781808675]"
33,9,5.030317860305698,10,2,0.03,0.015,0.05,"[-2.0366054045500874, -2.3004950996324496]"
33,10,5.043179027407809,10,2,0.03,0.015,0.05,"[-2.711852817409863, 3.182001481126777]"
33,11,2.25994229246092,10,2,0.03,0.015,0.05,"[-8.383909670305048, 14.262684280117046]"
33,12,4.288553772186625,10,2,0.03,0.015,0.05,"[4.6532948564220575, -11.191829770247665]"
33,13,5.128203524186075,10,2,0.03,0.015,0.05,"[3.6576388564872957, -2.857211136002072]"
33,14,1.3266854767116558,10,2,0.03,0.015,0.05,"[0.2529037160476122, 2.913494224303996]"
33,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
33,16,0.42783848877813924,10,2,0.03,0.015,0.05,"[-3.033222781847897, -0.20262701729684807]"
33,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
33,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
33,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
33,20,5.469371176027625,10,2,0.03,0.015,0.05,"[-3.8966731653809816, 5.286580808724366]"
34,1,5.898466121699837,10,2,0.03,0.015,0.05,"[0, 0]"
34,2,5.161359509621876,10,2,0.03,0.015,0.05,"[2.9864902913964784, 2.613095006447587]"
34,3,3.961335268194787,10,2,0.03,0.015,0.05,"[3.0985544800217824, -4.75387040087589]"
34,4,1.0646899050760164,10,2,0.03,0.015,0.05,"[4.6235849025148, -4.599849910615731]"
34,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
34,6,3.381125356549261,10,2,0.03,0.015,0.05,"[7.76166999804677, -0.1640330439758202]"
34,7,2.169757147650058,10,2,0.03,0.015,0.05,"[-1.2232563264385874, -2.6718005928045088]"
34,8,2.4216361349109228,10,2,0.03,0.015,0.05,"[-4.906103609523228, 0.30507581123282534]"
34,9,4.993206528436352,10,2,0.03,0.015,0.05,"[-2.0855958819741005, -2.1790566866283534]"
34,10,5.1656018741017125,10,2,0.03,0.015,0.05,"[-2.7428512553963316, 3.261146334877134]"
34,11,2.0753717145246267,10,2,0.03,0.015,0.05,"[-5.1978423593270655, 14.440772136517495]"
34,12,4.138162729671489,10,2,0.03,0.015,0.05,"[2.685848476676128, -11.535156264434274]"
34,13,5.021285886830986,10,2,0.03,0.015,0.05,"[3.6418962146092895, -2.8232900099099583]"
34,14,1.4481049616836867,10,2,0.03,0.015,0.05,"[-0.8027902146611581, -7.586910923984448]"
34,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
34,16,0.5896747921444061,10,2,0.03,0.015,0.05,"[-3.277669673235863, -1.8643261131318667]"
34,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
34,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
34,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
34,20,5.742656786010442,10,2,0.03,0.015,0.05,"[-5.498223546309802, 5.084625366657434]"
35,1,5.898466121699837,10,2,0.03,0.015,0.05,"[0, 0]"
35,2,5.177125660020028,10,2,0.03,0.015,0.05,"[3.046425065110583, 2.4561979517501165]"
35,3,3.913761241468773,10,2,0.03,0.015,0.05,"[1.6008470734026936, -4.415672749393482]"
35,4,1.030688410923302,10,2,0.03,0.015,0.05,"[6.012812783328883, -4.227188536830226]"
35,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
35,6,3.5965370282573326,10,2,0.03,0.015,0.05,"[16.451717546325995, 2.806610687674464]"
35,7,2.163119230289282,10,2,0.03,0.015,0.05,"[-1.389817243897994, -1.9856323146667947]"
35,8,2.362809077831005,10,2,0.03,0.015,0.05,"[-3.7040780638426725, 1.7415807060323374]"
35,9,5.126625467255371,10,2,0.03,0.015,0.05,"[-1.944843695696136, 7.809300273429798]"
35,10,5.275645196092141,10,2,0.03,0.015,0.05,"[-2.689226715983473, 3.1272979479445304]"
35,11,1.9072103647536496,10,2,0.03,0.015,0.05,"[-1.909779411272016, 14.14805905454055]"
35,12,3.9918701588216123,10,2,0.03,0.015,0.05,"[0.7603687701450852, -11.49528928245219]"
35,13,4.938178840381111,10,2,0.03,0.015,0.05,"[3.5347476815183185, -2.593355725563656]"
35,14,1.5831259516680962,10,2,0.03,0.015,0.05,"[1.267953317021579, -7.987477091579812]"
35,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
35,16,0.8314659382542153,10,2,0.03,0.015,0.05,"[-12.571228915003644, -7.056530835729291]"
35,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
35,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
35,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
35,20,6.029739178860114,10,2,0.03,0.015,0.05,"[-6.870465976264789, 4.741417085869315]"
36,1,5.898466121699837,10,2,0.03,0.015,0.05,"[0, 0]"
36,2,5.195044909288411,10,2,0.03,0.015,0.05,"[3.067909346172968, 2.4105016368763614]"
36,3,3.8550415689039594,10,2,0.03,0.015,0.05,"[0.012985219060901443, -3.9727529538563706]"
36,4,0.9522546628951964,10,2,0.03,0.015,0.05,"[7.121207456387424, -3.7733630015610515]"
36,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
36,6,3.7791235774315837,10,2,0.03,0.015,0.05,"[14.131558821523726, 4.565206407244062]"
36,7,2.1471009832729884,10,2,0.03,0.015,0.05,"[-1.5600951695653578, -1.4396719119956174]"
36,8,2.3044266962731035,10,2,0.03,0.015,0.05,"[-2.442956527111818, 3.0353431429696656]"
36,9,5.264003931906487,10,2,0.03,0.015,0.05,"[-3.8898501327545745, 7.456122081269822]"
36,10,5.36873515739141,10,2,0.03,0.015,0.05,"[-2.560130101298128, 2.817231968889601]"
36,11,1.7540861444096834,10,2,0.03,0.015,0.05,"[1.3840184757072578, 13.392383713230899]"
36,12,3.849301280782205,10,2,0.03,0.015,0.05,"[-1.0713622600762633, -11.114114525690159]"
36,13,4.879611918467218,10,2,0.03,0.015,0.05,"[3.3523572749029995, -2.207005694953425]"
36,14,1.7155377060393153,10,2,0.03,0.015,0.05,"[3.280998524634853, -7.983684319314293]"
36,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
36,16,1.078431985709527,10,2,0.03,0.015,0.05,"[-11.240924433345839, -9.877255708135095]"
36,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
36,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
36,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
36,20,0.024889922091143157,10,2,0.03,0.015,0.05,"[-7.935932391844283, 4.3532106363279865]"
37,1,5.898466121699837,10,2,0.03,0.015,0.05,"[0, 0]"
37,2,5.218089168971282,10,2,0.03,0.015,0.05,"[3.0338232991917664, 2.4704316298407925]"
37,3,3.7840560434522383,10,2,0.03,0.015,0.05,"[-1.6290606344399734, -3.402653195734554]"
37,4,0.82996922018026,10,2,0.03,0.015,0.05,"[7.911045039592096, -3.3535203744478963]"
37,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
37,6,3.930811699518511,10,2,0.03,0.015,0.05,"[11.31716625919016, 5.975482285915859]"
37,7,2.2638399265040903,10,2,0.03,0.015,0.05,"[0.1266159869151977, -10.81214901779191]"
37,8,2.2471691076307394,10,2,0.03,0.015,0.05,"[-1.1288737875668602, 4.142794981240655]"
37,9,5.444832706194617,10,2,0.03,0.015,0.05,"[-8.314993871702782, 15.882467185422264]"
37,10,5.442519978665876,10,2,0.03,0.015,0.05,"[-2.3663064791869743, 2.37345036524294]"
37,11,1.6141775452257026,10,2,0.03,0.015,0.05,"[4.599781139605174, 12.196438564892517]"
37,12,3.7097751660122973,10,2,0.03,0.015,0.05,"[-2.7714406837765146, -10.438397383137293]"
37,13,4.844687339336591,10,2,0.03,0.015,0.05,"[3.1113935163623267, -1.7064831193955552]"
37,14,1.8480662712467204,10,2,0.03,0.015,0.05,"[5.23432245870319, -7.6654042336406505]"
37,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
37,16,1.325261384381077,10,2,0.03,0.015,0.05,"[-9.548534070352247, -12.153045442754916]"
37,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
37,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
37,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
37,20,0.271442268779607,10,2,0.03,0.015,0.05,"[-8.648955637798267, 4.028418847594054]"
38,1,6.150281055105712,10,2,0.03,0.015,0.05,"[-9.62324795496329, -1.1497348735019912]"
38,2,5.251366526481377,10,2,0.03,0.015,0.05,"[2.902530328133352, 2.65470016489283]"
38,3,3.6992640315626772,10,2,0.03,0.015,0.05,"[-3.2883578070960056, -2.6876567663619566]"
38,4,0.6698897582170327,10,2,0.03,0.015,0.05,"[8.380834462336033, -3.0650336519071146]"
38,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
38,6,4.054634104083911,10,2,0.03,0.015,0.05,"[8.147703687996085, 7.001388784946883]"
38,7,2.364779196326336,10,2,0.03,0.015,0.05,"[1.446962359932641, -9.139428072177019]"
38,8,2.192956678286876,10,2,0.03,0.015,0.05,"[0.2521822798548925, 5.026465495179082]"
38,9,5.543007875672073,10,2,0.03,0.015,0.05,"[-1.5944430814156902, 15.54369426289692]"
38,10,5.496190049665519,10,2,0.03,0.015,0.05,"[-2.120132187116212, 1.8383958827705742]"
38,11,1.4855991150022705,10,2,0.03,0.015,0.05,"[7.665212340969607, 10.591803687517242]"
38,12,3.5723495756084165,10,2,0.03,0.015,0.05,"[-4.314803800941618, -9.51603222954197]"
38,13,4.831690296976971,10,2,0.03,0.015,0.05,"[2.8283673820908746, -1.1324193189958303]"
38,14,1.9841474847803697,10,2,0.03,0.015,0.05,"[7.131343535562138, -7.092744506825461]"
38,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
38,16,1.5655226010500525,10,2,0.03,0.015,0.05,"[-7.629773761067341, -13.833329702855394]"
38,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
38,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
38,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
38,20,0.47091545275053814,10,2,0.03,0.015,0.05,"[-9.00173403570129, 3.8489237716272413]"
39,1,0.10729794395294334,10,2,0.03,0.015,0.05,"[-9.08134236390687, -1.4025671885823954]"
39,2,5.29149203853048,10,2,0.03,0.015,0.05,"[2.7187153434421987, 2.879790316603369]"
39,3,3.591799044508952,10,2,0.03,0.015,0.05,"[-4.925595665497749, -1.8142330467155672]"
39,4,0.4821675617359551,10,2,0.03,0.015,0.05,"[8.548031751566015, -2.9577704529606734]"
39,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
39,6,4.145003043103147,10,2,0.03,0.015,0.05,"[4.752362750811685, 7.646553775318949]"
39,7,2.507526459826627,10,2,0.03,0.015,0.05,"[5.4519102892129325, -16.72307428713505]"
39,8,2.1397764760693025,10,2,0.03,0.015,0.05,"[1.7207475514610309, 5.659893904585559]"
39,9,5.6419249702261896,10,2,0.03,0.015,0.05,"[-5.0704624627177, 12.924515429467228]"
39,10,5.529901371628981,10,2,0.03,0.015,0.05,"[-1.8354753476348549, 1.25143783820101]"
39,11,1.3668465273171835,10,2,0.03,0.015,0.05,"[10.510668233659288, 8.612608064761986]"
39,12,3.435604205515601,10,2,0.03,0.015,0.05,"[-5.6940440611642025, -8.396550801046503]"
39,13,4.838526030046249,10,2,0.03,0.015,0.05,"[2.519513246955711, -0.5219913684085293]"
39,14,2.1271461648489414,10,2,0.03,0.015,0.05,"[8.968683683876321, -6.2936663099960555]"
39,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
39,16,1.7933768275518718,10,2,0.03,0.015,0.05,"[-5.62894372547413, -14.92007968593127]"
39,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
39,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
39,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
39,20,0.618161966811583,10,2,0.03,0.015,0.05,"[-9.011732457062948, 3.8437623579584823]"
40,1,0.3214274335081988,10,2,0.03,0.015,0.05,"[-8.376044307926549, -1.5954738312558163]"
40,2,5.432858686177019,10,2,0.03,0.015,0.05,"[-0.9567459939215723, 11.674850584848883]"
40,3,3.4691922693958985,10,2,0.03,0.015,0.05,"[-6.485378675291866, -0.7680686448682086]"
40,4,0.2792842915803526,10,2,0.03,0.015,0.05,"[8.432194212772465, -3.0288173147778394]"
40,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
40,6,4.219099078033489,10,2,0.03,0.015,0.05,"[1.2479633522567894, 7.961892273690381]"
40,7,2.6398367619742444,10,2,0.03,0.015,0.05,"[7.729700142873227, -13.373208379862305]"
40,8,2.088520919461173,10,2,0.03,0.015,0.05,"[3.311098028448626, 6.043166891658743]"
40,9,5.744984159074424,10,2,0.03,0.015,0.05,"[-8.357865370951643, 9.92283933236152]"
40,10,5.521629042726877,10,2,0.03,0.015,0.05,"[-1.527457982456383, 0.6477941989775333]"
40,11,1.2566007268822537,10,2,0.03,0.015,0.05,"[13.080781886425179, 6.303623888628408]"
40,12,3.2982109834497315,10,2,0.03,0.015,0.05,"[-6.902906034915812, -7.120138583519034]"
40,13,4.861554138649181,10,2,0.03,0.015,0.05,"[2.217506629359562, 0.07596879047902938]"
40,14,2.294094905828181,10,2,0.03,0.015,0.05,"[10.69868697119577, -5.255593457022975]"
40,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
40,16,2.004215124567967,10,2,0.03,0.015,0.05,"[-3.6664493710698167, -15.447015626445491]"
40,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
40,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
40,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
40,20,0.715759366756604,10,2,0.03,0.015,0.05,"[-8.707861955146349, 3.990070296991405]"
41,1,0.502097296723766,10,2,0.03,0.015,0.05,"[-7.547530828042113, -1.6856271119245108]"
41,2,5.562055174618665,10,2,0.03,0.015,0.05,"[-2.428111321603126, 10.337267888870336]"
41,3,3.329658699867052,10,2,0.03,0.015,0.05,"[-7.923987601859576, 0.44685739649840883]"
41,4,0.07406954781923747,10,2,0.03,0.015,0.05,"[8.051671334825713, -3.2354751275109663]"
41,5,5.784104798941732,10,2,0.03,0.015,0.05,"[0, 0]"
41,6,4.273498590964208,10,2,0.03,0.015,0.05,"[-2.2900789744974475, 7.994064382299484]"
41,7,2.766133703847051,10,2,0.03,0.015,0.05,"[9.595796908707797, -9.79515897540194]"
41,8,2.0608615770211234,10,2,0.03,0.015,0.05,"[5.04668159182863, 6.188064102650003]"
41,9,5.782107573238354,10,2,0.03,0.015,0.05,"[-1.7915022908480864, 2.7219295706015956]"
41,10,5.505506426349562,10,2,0.03,0.015,0.05,"[-1.228611138815424, 0.0726438226514805]"
41,11,1.153949846675459,10,2,0.03,0.015,0.05,"[15.32581067899753, 3.7153927458778875]"
41,12,3.158740727412437,10,2,0.03,0.015,0.05,"[-7.94227457136309, -5.722106441830379]"
41,13,4.898257958627106,10,2,0.03,0.015,0.05,"[1.9302385499650399, 0.6399001941808038]"
41,14,2.3843449219924264,10,2,0.03,0.015,0.05,"[2.277151186135498, -1.0603949694753467]"
41,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
41,16,2.1963306634009054,10,2,0.03,0.015,0.05,"[-1.828457299460439, -15.502682506614917]"
41,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
41,18,1.4486896625821322,10,2,0.03,0.015,0.05,"[0, 0]"
41,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
41,20,0.7702616433861005,10,2,0.03,0.015,0.05,"[-8.12567317328702, 4.232733232468931]"
42,1,0.6452774590596708,10,2,0.03,0.015,0.05,"[-6.585894733662954, -1.6851368876959611]"
42,2,5.678935522763231,10,2,0.03,0.015,0.05,"[-3.634907589511016, 8.781873710571098]"
42,3,3.1717187897460026,10,2,0.03,0.015,0.05,"[-9.195129431592097, 1.8166186929327826]"
42,4,6.160846639310922,10,2,0.03,0.015,0.05,"[7.42935012191105, -3.51500472661003]"
42,5,5.442630703301045,10,2,0.03,0.015,0.05,"[9.960158568907417, -0.2839653377847142]"
42,6,4.305371429440916,10,2,0.03,0.015,0.05,"[-5.793478953798314, 7.787720968115622]"
42,7,2.8903540310496147,10,2,0.03,0.015,0.05,"[11.057487576674305, -6.030876145998583]"
42,8,2.0498774632904793,10,2,0.03,0.015,0.05,"[6.918941097718488, 6.148028212059415]"
42,9,5.825962794729113,10,2,0.03,0.015,0.05,"[-3.5144946287659167, 0.7439897432517171]"
42,10,5.482909464269334,10,2,0.03,0.015,0.05,"[-0.9474625159690504, -0.4550995799959221]"
42,11,1.0584540217077274,10,2,0.03,0.015,0.05,"[17.201820049154104, 0.9062355558474244]"
42,12,3.0157257592655,10,2,0.03,0.015,0.05,"[-8.818046113370407, -4.231726593592634]"
42,13,4.945906177751382,10,2,0.03,0.015,0.05,"[1.6650107611808664, 1.1516083852478296]"
42,14,2.4924412544867165,10,2,0.03,0.015,0.05,"[2.715471195302456, -1.3022708481336807]"
42,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
42,16,2.3697042835174993,10,2,0.03,0.015,0.05,"[-0.17626985587129695, -15.188457719811353]"
42,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
42,18,1.4190892848741963,10,2,0.03,0.015,0.05,"[-9.215145386004238, 0.9510150790338017]"
42,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
42,20,0.7891840455067878,10,2,0.03,0.015,0.05,"[-7.307316394457104, 4.507530680610074]"
43,1,0.8053253828919416,10,2,0.03,0.015,0.05,"[-13.020547588342836, -6.7066880065853525]"
43,2,5.739801600092053,10,2,0.03,0.015,0.05,"[2.1781309021769886, 12.877470394596592]"
43,3,2.9947697465633167,10,2,0.03,0.015,0.05,"[-10.252506061808354, 3.3138421026385885]"
43,4,5.98134373385828,10,2,0.03,0.015,0.05,"[6.597537664193709, -3.8031059833814282]"
43,5,5.316632683877108,10,2,0.03,0.015,0.05,"[8.226630845736203, -0.7998892914306452]"
43,6,4.310989643186393,10,2,0.03,0.015,0.05,"[-9.214998640106913, 7.4019067714227305]"
43,7,3.0179064740310233,10,2,0.03,0.015,0.05,"[12.157281504854396, -2.1684113153603803]"
43,8,2.0609874997860587,10,2,0.03,0.015,0.05,"[8.91680430548908, 5.9626544540024895]"
43,9,5.876612722803689,10,2,0.03,0.015,0.05,"[-5.166259408271287, -1.3913764265426067]"
43,10,5.455378397151541,10,2,0.03,0.015,0.05,"[-0.6921522289179052, -0.9202077020095452]"
43,11,0.9701850530293923,10,2,0.03,0.015,0.05,"[18.673186575358248, -2.0555348039461663]"
43,12,2.867769228139155,10,2,0.03,0.015,0.05,"[-9.538262754967963, -2.671642156199015]"
43,13,5.001547079929999,10,2,0.03,0.015,0.05,"[1.428601763359822, 1.5967001877182057]"
43,14,2.6177653073084715,10,2,0.03,0.015,0.05,"[3.1966107692083625, -1.4980343856262266]"
43,15,2.165303700526196,10,2,0.03,0.015,0.05,"[0, 0]"
43,16,2.5256218523339653,10,2,0.03,0.015,0.05,"[1.256981792736255, -14.616769454267484]"
43,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
43,18,1.3843777450802106,10,2,0.03,0.015,0.05,"[-7.403698830602089, 1.3680291496234176]"
43,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
43,20,0.7792264155840529,10,2,0.03,0.015,0.05,"[-6.300258637447882, 4.757896630726208]"
44,1,0.9281956592384799,10,2,0.03,0.015,0.05,"[-10.665936409188689, -6.317995589208557]"
44,2,5.801067254124882,10,2,0.03,0.015,0.05,"[0.09857771057464504, 10.834978553795139]"
44,3,2.9597293421554154,10,2,0.03,0.015,0.05,"[-0.685961612479776, 1.8802935947556279]"
44,4,5.946062333635593,10,2,0.03,0.015,0.05,"[7.093046285071367, 5.594337036277622]"
44,5,5.223448983312148,10,2,0.03,0.015,0.05,"[6.421024512090831, -1.1826884262557869]"
44,6,4.282257283932191,10,2,0.03,0.015,0.05,"[-12.516023016252532, 6.896312934656493]"
44,7,3.153553738891345,10,2,0.03,0.015,0.05,"[12.886317218917199, 1.7472559163377497]"
44,8,2.1021338571833788,10,2,0.03,0.015,0.05,"[11.012449714962756, 5.67104011314315]"
44,9,5.934759717053131,10,2,0.03,0.015,0.05,"[-6.677572623797374, -3.661455528207661]"
44,10,5.424564469841437,10,2,0.03,0.015,0.05,"[-0.47011748416710475, -1.3115548098135097]"
44,11,0.8483836151602757,10,2,0.03,0.015,0.05,"[9.683395598909279, -1.1341394917839405]"
44,12,2.9053376793440457,10,2,0.03,0.015,0.05,"[0.5050991437012726, -2.863801991968046]"
44,13,5.062084788677311,10,2,0.03,0.015,0.05,"[1.2270595092102212, 1.9650368453153497]"
44,14,2.7589534704145326,10,2,0.03,0.015,0.05,"[3.7087695042599336, -1.6320517568769048]"
44,15,2.3111808151467113,10,2,0.03,0.015,0.05,"[-1.164743519225837, -8.697066082092547]"
44,16,2.666008728828896,10,2,0.03,0.015,0.05,"[2.45926485132847, -13.908020979897131]"
44,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
44,18,1.339855176964662,10,2,0.03,0.015,0.05,"[-5.548797963969513, 1.6717905104390098]"
44,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
44,20,0.7488081613546607,10,2,0.03,0.015,0.05,"[-5.266755994673375, 4.990149473157942]"
45,1,1.0166828612923209,10,2,0.03,0.015,0.05,"[-8.259781262437386, -5.690628125749761]"
45,2,5.863404279382805,10,2,0.03,0.015,0.05,"[-1.7893808454674769, 8.64310654059993]"
45,3,2.92488720182035,10,2,0.03,0.015,0.05,"[-0.7391624259861018, 1.8915806283444851]"
45,4,5.928907833074787,10,2,0.03,0.015,0.05,"[5.0125240445627455, 3.7648455670183125]"
45,5,5.156578432464702,10,2,0.03,0.015,0.05,"[4.575346561158838, -1.4428967220437556]"
45,6,4.204461399938483,10,2,0.03,0.015,0.05,"[-15.653832480980952, 6.334581509288071]"
45,7,3.215223111898049,10,2,0.03,0.015,0.05,"[3.930380491936802, 1.820234639451236]"
45,8,2.0078621263537286,10,2,0.03,0.015,0.05,"[2.9679573938141743, 5.975119458455808]"
45,9,5.935123113748841,10,2,0.03,0.015,0.05,"[1.1510285059472807, -1.1896081052805414]"
45,10,5.392138570489172,10,2,0.03,0.015,0.05,"[-0.2875825331562396, -1.6224248031094906]"
45,11,0.8483836151602757,10,2,0.03,0.015,0.05,"[0, 0]"
45,12,2.9375445456841334,10,2,0.03,0.015,0.05,"[0.524149122640253, -2.868191748178944]"
45,13,5.1244308309512485,10,2,0.03,0.015,0.05,"[1.0653126835220803, 2.2510230955124637]"
45,14,2.9077420249389703,10,2,0.03,0.015,0.05,"[4.155703540894194, -1.7016597836850735]"
45,15,2.430865148064236,10,2,0.03,0.015,0.05,"[-0.07962147022469424, -7.084596900661702]"
45,16,2.7881669748194797,10,2,0.03,0.015,0.05,"[3.342736932127039, -13.039620361958313]"
45,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
45,18,1.283748163191218,10,2,0.03,0.015,0.05,"[-3.6723872855635307, 1.8726228518245733]"
45,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
45,20,0.7017690620719357,10,2,0.03,0.015,0.05,"[-4.239076972943373, 5.195546107825621]"
46,1,1.0731242531487695,10,2,0.03,0.015,0.05,"[-5.810409398803571, -4.889793755121815]"
46,2,5.9277319170538085,10,2,0.03,0.015,0.05,"[-3.4761178144041054, 6.3236981306251465]"
46,3,2.892032263254091,10,2,0.03,0.015,0.05,"[-0.7267842300487821, 1.888937433281356]"
46,4,5.926820305130667,10,2,0.03,0.015,0.05,"[3.020743400465051, 1.894864660145866]"
46,5,5.112653398167007,10,2,0.03,0.015,0.05,"[2.71330350183937, -1.5895004475586063]"
46,6,4.1903317488148675,10,2,0.03,0.015,0.05,"[-7.562805662715817, 5.70302544541272]"
46,7,3.283976002357678,10,2,0.03,0.015,0.05,"[3.8995429977169493, 3.7795231204110635]"
46,8,1.9293908215924773,10,2,0.03,0.015,0.05,"[3.5278411739423774, 5.460209825521005]"
46,9,5.957978689112632,10,2,0.03,0.015,0.05,"[-0.061805979559807156, -1.6548088497313245]"
46,10,5.359683126130542,10,2,0.03,0.015,0.05,"[-0.14900767263030446, -1.8505419760890742]"
46,11,0.8483836151602757,10,2,0.03,0.015,0.05,"[0, 0]"
46,12,2.9633519381206774,10,2,0.03,0.015,0.05,"[0.47980623795121247, -2.857958522535583]"
46,13,5.185693690119152,10,2,0.03,0.015,0.05,"[0.9467261010710217, 2.45357208224139]"
46,14,3.0591326210513294,10,2,0.03,0.015,0.05,"[4.529331338890685, -1.7187590659581886]"
46,15,2.5336465252650657,10,2,0.03,0.015,0.05,"[0.9216337711034441, -5.389538284106168]"
46,16,2.705334898401045,10,2,0.03,0.015,0.05,"[-4.464232196318704, -5.811168303425461]"
46,17,6.01295202735973,10,2,0.03,0.015,0.05,"[0, 0]"
46,18,1.2125444325050614,10,2,0.03,0.015,0.05,"[-1.7923455091685554, 1.9791623211563945]"
46,19,1.145190900315861,10,2,0.03,0.015,0.05,"[0, 0]"
46,20,0.6413520347744015,10,2,0.03,0.015,0.05,"[-3.2446373107759428, 5.369015931720867]"
47,1,1.0956492769351271,10,2,0.03,0.015,0.05,"[-3.3854968682202156, -3.95948281311626]"
47,2,5.9951795476147876,10,2,0.03,0.015,0.05,"[-4.94798229536417, 3.9264050749825614]"
47,3,2.8794190946658014,10,2,0.03,0.015,0.05,"[-0.6571046742248257, 1.8738013884889284]"
47,4,5.937889303278322,10,2,0.03,0.015,0.05,"[1.1535413819713227, 0.000987063925316889]"
47,5,5.119788732352172,10,2,0.03,0.015,0.05,"[0.8558343031963531, -1.6285246718822677]"
47,6,4.1903317488148675,10,2,0.03,0.015,0.05,"[0, 0]"
47,7,3.363517130060832,10,2,0.03,0.015,0.05,"[3.817411580159046, 5.72149445848035]"
47,8,1.8603323254442792,10,2,0.03,0.015,0.05,"[4.041681508076223, 4.904829009415877]"
47,9,5.990969768634802,10,2,0.03,0.015,0.05,"[-1.3059999125428163, -2.1336968724140277]"
47,10,5.328593899489718,10,2,0.03,0.015,0.05,"[-0.05665933631904352, -1.9977419008317376]"
47,11,0.8483836151602757,10,2,0.03,0.015,0.05,"[0, 0]"
47,12,2.9833756046437867,10,2,0.03,0.015,0.05,"[0.39792422569565744, -2.839630304550269]"
47,13,5.243356320361497,10,2,0.03,0.015,0.05,"[0.8727370021337322, 2.5756841499868397]"
47,14,3.208620237337958,10,2,0.03,0.015,0.05,"[4.831805262688704, -1.6976326330494942]"
47,15,2.626750002120044,10,2,0.03,0.015,0.05,"[1.8312917966844964, -3.627740095789956]"
