Step,AgentID,Angle,Vision,Separation,CohereFactor,SeparateFactor,MatchFactor,NeighborDiffSum
153,18,5.268514705255349,10,2,0.03,0.015,0.05,"[26.44582454833987, 25.145919601077093]"
153,19,0.7450083214163934,10,2,0.03,0.015,0.05,"[0.9759395711780385, 0.6381126464784259]"
153,20,2.8684111501695506,10,2,0.03,0.015,0.05,"[-13.723694809177047, -18.508851553820165]"
154,1,5.195452215230333,10,2,0.03,0.015,0.05,"[1.2843497729356699, 0.015906391569081357]"
154,2,2.7281659666605487,10,2,0.03,0.015,0.05,"[-8.533851195832796, -7.630427137525185]"
154,3,0.31987340243030005,10,2,0.03,0.015,0.05,"[0.8485167197705081, -5.29786565604055]"
154,4,0.6134539733989577,10,2,0.03,0.015,0.05,"[0.7532855683777093, 2.5865333790060845]"
154,5,0.37882078567123934,10,2,0.03,0.015,0.05,"[-8.507698938557851, 16.132734817739177]"
154,6,2.7249136740089392,10,2,0.03,0.015,0.05,"[-6.961940455639237, -4.735154912655613]"
154,7,2.527078581454669,10,2,0.03,0.015,0.05,"[1.3062289757804564, 2.407020362930389]"
154,8,0.28871177612461496,10,2,0.03,0.015,0.05,"[1.350075451436954, -3.7367856221795073]"
154,9,0.7143854794627007,10,2,0.03,0.015,0.05,"[-3.4948585329567337, 7.079192764740178]"
154,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
154,11,0.26137824461210735,10,2,0.03,0.015,0.05,"[3.2988111884756783, -5.108187695406961]"
154,12,5.124908795749675,10,2,0.03,0.015,0.05,"[29.67050596882372, 17.104163617214905]"
154,13,2.7097564263298874,10,2,0.03,0.015,0.05,"[-1.7247681421717829, -3.3152191111107925]"
154,14,0.5302529717515387,10,2,0.03,0.015,0.05,"[-0.8378465112083262, -0.7905866634236602]"
154,15,2.714005252815036,10,2,0.03,0.015,0.05,"[-7.815196723880973, -6.459213516002411]"
154,16,5.144824275211655,10,2,0.03,0.015,0.05,"[-0.37640192094846014, 0.40317677210111214]"
154,17,2.843577272006455,10,2,0.03,0.015,0.05,"[-12.59494231659933, -10.07715024008057]"
154,18,5.261919403700185,10,2,0.03,0.015,0.05,"[20.614499906068858, 17.670266117376237]"
154,19,0.7106103664781851,10,2,0.03,0.015,0.05,"[1.3622957661590505, 0.8727193479542308]"
154,20,2.8407495599112966,10,2,0.03,0.015,0.05,"[-12.610882509257962, -15.957534553889367]"
155,1,5.184829942705225,10,2,0.03,0.015,0.05,"[1.3022099968207002, -0.019865653371556657]"
155,2,2.7228913923575098,10,2,0.03,0.015,0.05,"[-6.2145401844539805, -5.8751796145534065]"
155,3,0.3563991000061817,10,2,0.03,0.015,0.05,"[-0.4668054960450476, -4.911898481655278]"
155,4,0.5813041774117664,10,2,0.03,0.015,0.05,"[1.2484308382858522, 3.955579657190601]"
155,5,0.3933074368381102,10,2,0.03,0.015,0.05,"[-7.028398470034432, 12.41632927961146]"
155,6,2.7143715752485806,10,2,0.03,0.015,0.05,"[-5.350011806470491, -1.0742447899197245]"
155,7,2.530765341282516,10,2,0.03,0.015,0.05,"[1.4487439340338852, 2.3231836549348515]"
155,8,0.2964798589039781,10,2,0.03,0.015,0.05,"[0.658888161814815, -4.035540787684177]"
155,9,0.676172217979893,10,2,0.03,0.015,0.05,"[-3.8225155910954953, 8.034381697449334]"
155,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
155,11,0.2641793261468679,10,2,0.03,0.015,0.05,"[1.9255295740819456, -3.52165372818785]"
155,12,5.102442401548986,10,2,0.03,0.015,0.05,"[23.82985187214871, 11.170826695109646]"
155,13,2.6926129299874733,10,2,0.03,0.015,0.05,"[-1.8827905369869171, -3.224074073612357]"
155,14,0.5250911842056372,10,2,0.03,0.015,0.05,"[-0.6867355377528988, 0.35375530115346265]"
155,15,2.7039163578970062,10,2,0.03,0.015,0.05,"[-5.741480247726457, -1.909521132810113]"
155,16,5.155466720245689,10,2,0.03,0.015,0.05,"[-0.3987735475199514, 0.4485876869490881]"
155,17,2.821418707807985,10,2,0.03,0.015,0.05,"[-9.632496886852294, -8.04337647674864]"
155,18,5.242821611058293,10,2,0.03,0.015,0.05,"[13.438549382423616, 9.980528916033016]"
155,19,0.6902956708269299,10,2,0.03,0.015,0.05,"[2.666888822640658, -0.6432084065842218]"
155,20,2.8252670930171186,10,2,0.03,0.015,0.05,"[-9.650631858210275, -13.922859101037588]"
156,1,5.174735526073481,10,2,0.03,0.015,0.05,"[0.4117498419987058, -0.474926871972297]"
156,2,2.720971141989362,10,2,0.03,0.015,0.05,"[-4.098905317494669, -1.3395950701748518]"
156,3,0.4113040759264599,10,2,0.03,0.015,0.05,"[-0.39481377032338827, -6.0062430977750125]"
156,4,0.5568350072235293,10,2,0.03,0.015,0.05,"[3.049799404362979, 1.5312336755668738]"
156,5,0.40616462047177015,10,2,0.03,0.015,0.05,"[-7.0990957263838474, 12.344446475502263]"
156,6,2.7154555008562036,10,2,0.03,0.015,0.05,"[-3.1365978452200807, -1.6774080648232257]"
156,7,2.5380404260034135,10,2,0.03,0.015,0.05,"[1.5714043756388918, 2.2497753648448082]"
156,8,0.3061968751273354,10,2,0.03,0.015,0.05,"[-0.17273530224444045, -3.3285386285329785]"
156,9,0.6403750949181815,10,2,0.03,0.015,0.05,"[-3.5761280974549194, 8.186931455983878]"
156,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
156,11,0.2696798935797826,10,2,0.03,0.015,0.05,"[1.4972929394157717, -4.779560024878478]"
156,12,5.054632984142641,10,2,0.03,0.015,0.05,"[16.230876241699704, 1.9345376454406633]"
156,13,2.6738361385612803,10,2,0.03,0.015,0.05,"[-2.0222893029014983, -3.1423574520319733]"
156,14,0.5126890018852812,10,2,0.03,0.015,0.05,"[-1.2754032885850926, 3.3349855792265117]"
156,15,2.705567805783889,10,2,0.03,0.015,0.05,"[-2.6249346198137715, -0.726798022479219]"
156,16,5.165195024327597,10,2,0.03,0.015,0.05,"[0.483258445011046, 0.9209763828832167]"
156,17,2.8083714933706396,10,2,0.03,0.015,0.05,"[-8.316233542488348, -5.59197317751968]"
156,18,5.212222062686114,10,2,0.03,0.015,0.05,"[7.423387518195497, 2.653186764203202]"
156,19,0.6503080545911937,10,2,0.03,0.015,0.05,"[2.565900285708672, 0.44840942472129086]"
156,20,2.811838321861097,10,2,0.03,0.015,0.05,"[-8.190746882547913, -9.134167666197015]"
157,1,5.166031475860874,10,2,0.03,0.015,0.05,"[1.3110862619856505, -0.037663958417173404]"
157,2,2.730585993764743,10,2,0.03,0.015,0.05,"[-0.5097018780281957, 1.7261469862018757]"
157,3,0.4755150969762618,10,2,0.03,0.015,0.05,"[-1.9425322678802885, -4.6014474528270775]"
157,4,0.5301958389898394,10,2,0.03,0.015,0.05,"[3.216716394974, 2.7138895716671065]"
157,5,0.41766270552162377,10,2,0.03,0.015,0.05,"[-7.5887078867580335, 13.18315162907298]"
157,6,2.7286702663472906,10,2,0.03,0.015,0.05,"[0.6624827676227909, 1.1415620035916803]"
157,7,2.5458026572708903,10,2,0.03,0.015,0.05,"[2.1389750603913456, 3.0731000382329086]"
157,8,0.31833362301810064,10,2,0.03,0.015,0.05,"[-0.8519326653166566, -3.618736930606371]"
157,9,0.6084043666846597,10,2,0.03,0.015,0.05,"[-2.953977290652176, 7.402854073309015]"
157,10,1.7970829500424603,10,2,0.03,0.015,0.05,"[0, 0]"
157,11,0.2789491506128279,10,2,0.03,0.015,0.05,"[0.06362991318464495, -3.207990678169576]"
157,12,5.003982252026804,10,2,0.03,0.015,0.05,"[9.9980031404002, -3.3465990944428192]"
157,13,2.6520662664453036,10,2,0.03,0.015,0.05,"[-2.7001378741825164, -3.9008054788444753]"
157,14,0.504175812530498,10,2,0.03,0.015,0.05,"[0.6866858743868853, -0.15072899838133935]"
157,15,2.7167140783751362,10,2,0.03,0.015,0.05,"[1.33231496524607, 4.583799196511773]"
157,16,5.174481244040316,10,2,0.03,0.015,0.05,"[-0.4159645815359241, 0.4834858703829896]"
157,17,2.799257637843758,10,2,0.03,0.015,0.05,"[-6.492555405166911, -3.7289690487499207]"
157,18,5.17572914523905,10,2,0.03,0.015,0.05,"[1.9366312340250573, -2.648886326982492]"
157,19,0.6099685915817554,10,2,0.03,0.015,0.05,"[3.1792672528940145, -0.3415135394462041]"
157,20,2.807423890873373,10,2,0.03,0.015,0.05,"[-5.916507248901482, -7.698260524470346]"
158,1,5.158503213663243,10,2,0.03,0.015,0.05,"[1.3036077361541487, -0.022646260336382618]"
158,2,2.7493331701984487,10,2,0.03,0.015,0.05,"[2.568068085957748, 2.534778518248075]"
158,3,0.541466650487056,10,2,0.03,0.015,0.05,"[-1.0269393509223264, -6.379561512840215]"
158,4,0.5029924519472733,10,2,0.03,0.015,0.05,"[4.651195693877149, 1.174160970517132]"
158,5,0.4264932592155666,10,2,0.03,0.015,0.05,"[-8.301431613556062, 15.015979872129595]"
158,6,2.7420160811960947,10,2,0.03,0.015,0.05,"[3.0702095930153774, 6.637274107976793]"
158,7,2.5577461262117382,10,2,0.03,0.015,0.05,"[1.7432612707662827, 2.144663181649001]"
158,8,0.33185299765440535,10,2,0.03,0.015,0.05,"[-1.5302138590181684, -2.8308281481968933]"
158,9,0.5812013124773912,10,2,0.03,0.015,0.05,"[-2.7840493988227806, 7.5077426837907915]"
158,10,1.7584736252223312,10,2,0.03,0.015,0.05,"[-9.888394137763612, -0.920384154009156]"
158,11,0.2892451077665017,10,2,0.03,0.015,0.05,"[0.20904872685682818, -5.296656810324052]"
158,12,4.936694292180313,10,2,0.03,0.015,0.05,"[3.6627922520812746, -8.386404821056587]"
158,13,2.633320383533839,10,2,0.03,0.015,0.05,"[-2.229929922963251, -3.0182498247295726]"
158,14,0.4937302872259268,10,2,0.03,0.015,0.05,"[0.6373228371733397, 0.9109744324620728]"
158,15,2.7349870916534957,10,2,0.03,0.015,0.05,"[3.5071644500332155, 5.1379692832487365]"
158,16,5.182808430475216,10,2,0.03,0.015,0.05,"[-0.41222948957718586, 0.47590647426364097]"
158,17,2.8011524790070887,10,2,0.03,0.015,0.05,"[-3.516460104709793, -1.80620269385523]"
158,18,5.109143292081798,10,2,0.03,0.015,0.05,"[-5.063698295800151, -11.540396132934575]"
158,19,0.572003269136586,10,2,0.03,0.015,0.05,"[2.23117356144175, 1.4215299302361615]"
158,20,2.810582444716222,10,2,0.03,0.015,0.05,"[-4.116819662080587, -4.521833526883224]"
159,1,5.152233102443201,10,2,0.03,0.015,0.05,"[1.2895502634421163, 0.005592858601842998]"
159,2,2.7684099301610106,10,2,0.03,0.015,0.05,"[4.527829606635848, 7.136456757947759]"
159,3,0.6047875152787121,10,2,0.03,0.015,0.05,"[-2.1216310460233316, -4.705714097629098]"
159,4,0.4749610929762893,10,2,0.03,0.015,0.05,"[5.080774783098484, 1.3644779670794662]"
159,5,0.4327070903238228,10,2,0.03,0.015,0.05,"[-8.5296228234278, 15.990724238253591]"
159,6,2.762974090653443,10,2,0.03,0.015,0.05,"[5.500395631204512, 8.111474612892543]"
159,7,2.570486915334892,10,2,0.03,0.015,0.05,"[2.2944986218937515, 2.979011659637642]"
159,8,0.3457127212785964,10,2,0.03,0.015,0.05,"[-1.1477772111688544, -4.8371511636108515]"
159,9,0.5554992795709941,10,2,0.03,0.015,0.05,"[-2.735075133282031, 7.538449163827593]"
159,10,1.7273418720548284,10,2,0.03,0.015,0.05,"[-7.949799015474355, -0.4409451701771623]"
159,11,0.3020793752734261,10,2,0.03,0.015,0.05,"[-0.6491250148494956, -4.5583601550646335]"
159,12,4.840538368282181,10,2,0.03,0.015,0.05,"[5.338212352534711, -14.707852193067918]"
159,13,2.615139865314662,10,2,0.03,0.015,0.05,"[-2.835061262660659, -3.8203154284435996]"
159,14,0.48187496388511075,10,2,0.03,0.015,0.05,"[1.0509698379715608, 1.0923220806456229]"
159,15,2.7616740119349052,10,2,0.03,0.015,0.05,"[6.043140184447722, 6.488874895692927]"
159,16,5.190049099298332,10,2,0.03,0.015,0.05,"[-0.4014772614566624, 0.45410959206004886]"
159,17,2.8063068160011118,10,2,0.03,0.015,0.05,"[-1.9796501965370084, 0.4050695724589346]"
159,18,5.009607167218694,10,2,0.03,0.015,0.05,"[-2.8803014651937673, -18.49638640621439]"
159,19,0.5325884796525457,10,2,0.03,0.015,0.05,"[3.3138085995430373, -0.2601065864568568]"
159,20,2.8182960368503416,10,2,0.03,0.015,0.05,"[-2.1154507337992925, -2.8841624179911065]"
160,1,5.147259984805875,10,2,0.03,0.015,0.05,"[1.2699983287105994, 0.04487927215390908]"
160,2,2.798487868672079,10,2,0.03,0.015,0.05,"[6.960511999623705, 8.444855555328516]"
160,3,0.6667563501915321,10,2,0.03,0.015,0.05,"[-1.4944871527332282, -5.490803761409747]"
160,4,0.4341470142517898,10,2,0.03,0.015,0.05,"[5.390845415636939, 1.496751467457667]"
160,5,0.4369874024630356,10,2,0.03,0.015,0.05,"[-7.583526016391218, 14.217162975484026]"
160,6,2.795863771680639,10,2,0.03,0.015,0.05,"[7.716853388472927, 8.435299458018974]"
160,7,2.584191084982048,10,2,0.03,0.015,0.05,"[1.8166560049836136, 2.099093212887034]"
160,8,0.3607132606209158,10,2,0.03,0.015,0.05,"[-2.1127391731023764, -3.0806777779965593]"
160,9,0.5352204756175598,10,2,0.03,0.015,0.05,"[-2.2489272827042512, 6.661797611493892]"
160,10,1.7130844935124134,10,2,0.03,0.015,0.05,"[-15.007161146559952, -1.4257128963899817]"
160,11,0.31580965783479487,10,2,0.03,0.015,0.05,"[-0.29906736243596654, -6.562176779382984]"
160,12,4.723974220001754,10,2,0.03,0.015,0.05,"[-2.878330289308593, -19.372473909835286]"
160,13,2.5994931146927405,10,2,0.03,0.015,0.05,"[-2.332591654880929, -2.9557205561145494]"
160,14,0.46582545425124167,10,2,0.03,0.015,0.05,"[0.6945975397660327, 3.115005046229932]"
160,15,2.8060862381338714,10,2,0.03,0.015,0.05,"[9.646855703074138, 7.627890651385197]"
160,16,5.196119427736497,10,2,0.03,0.015,0.05,"[-0.38473221664720825, 0.42020557046318263]"
160,17,2.8205639891471974,10,2,0.03,0.015,0.05,"[0.9863845280519996, 6.198766276501168]"
160,18,4.876419677063463,10,2,0.03,0.015,0.05,"[-12.529760306890964, -26.380861366899072]"
160,19,0.5034798597556742,10,2,0.03,0.015,0.05,"[2.1049127631291498, 1.3351503516468277]"
160,20,2.8580203485195934,10,2,0.03,0.015,0.05,"[8.96897030542381, 3.0459959148301508]"
161,1,5.142534990774996,10,2,0.03,0.015,0.05,"[0.3630739338778639, -0.37641414348094226]"
161,2,2.854218103180795,10,2,0.03,0.015,0.05,"[10.926933544860404, 7.435220312684516]"
161,3,0.7264490851808949,10,2,0.03,0.015,0.05,"[-0.7400830831877627, -6.18655844336001]"
161,4,0.3940193868412032,10,2,0.03,0.015,0.05,"[5.537492006977086, 1.553507182522953]"
161,5,0.43923747886348563,10,2,0.03,0.015,0.05,"[-7.875645823675342, 15.177569459973274]"
161,6,2.841337661166794,10,2,0.03,0.015,0.05,"[11.407411112256426, 13.310909042359619]"
161,7,2.5977284560619145,10,2,0.03,0.015,0.05,"[1.8183824421419672, 2.098019498453752]"
161,8,0.37511278727044073,10,2,0.03,0.015,0.05,"[-1.0848753466231997, -5.899885598684008]"
161,9,0.5235281462095971,10,2,0.03,0.015,0.05,"[-2.9940020532029195, 7.350763624636571]"
161,10,1.7073428643439499,10,2,0.03,0.015,0.05,"[-11.040862939757758, -0.9672147472389945]"
161,11,0.3322044756929645,10,2,0.03,0.015,0.05,"[-1.8901512799285634, -3.9687212956493703]"
161,12,4.577090199049126,10,2,0.03,0.015,0.05,"[-11.279307654375202, -24.388718885971997]"
161,13,2.5862241736101623,10,2,0.03,0.015,0.05,"[-2.3456388778615747, -2.947725712972776]"
161,14,0.44735776443844877,10,2,0.03,0.015,0.05,"[1.38801730987878, 2.3306857076310017]"
161,15,2.859521051474285,10,2,0.03,0.015,0.05,"[11.819178298690844, 10.399049894862115]"
161,16,5.199930397954681,10,2,0.03,0.015,0.05,"[0.5458309386395328, 0.7934176599099256]"
161,17,2.8620751265254603,10,2,0.03,0.015,0.05,"[10.954070678047515, 11.441235684396728]"
161,18,4.707372263065876,10,2,0.03,0.015,0.05,"[-20.558955690537104, -31.482001733231467]"
161,19,0.48052697319005233,10,2,0.03,0.015,0.05,"[1.905707533557866, 1.1969309284266352]"
161,20,2.907980113746232,10,2,0.03,0.015,0.05,"[11.950096015020264, 7.100978086875665]"
162,1,5.140120089070898,10,2,0.03,0.015,0.05,"[1.2194338134055513, 0.1467031434502113]"
162,2,2.91810159742563,10,2,0.03,0.015,0.05,"[13.606552768027314, 12.985340168684813]"
162,3,0.7573450971146016,10,2,0.03,0.015,0.05,"[-1.3067813061825149, -4.160567764750482]"
162,4,0.3558743433991771,10,2,0.03,0.015,0.05,"[5.102536076864977, 2.4498932844234744]"
162,5,0.43935890632316,10,2,0.03,0.015,0.05,"[-7.648979978625986, 15.272515785946037]"
162,6,2.9139876276645245,10,2,0.03,0.015,0.05,"[15.815985726875198, 13.573314083842304]"
162,7,2.6104864206287353,10,2,0.03,0.015,0.05,"[1.7996488667491235, 2.1096314352487724]"
162,8,0.3893272630701614,10,2,0.03,0.015,0.05,"[-1.5719655586101684, -5.024994931252849]"
162,9,0.5123255107687403,10,2,0.03,0.015,0.05,"[-2.4563709233324715, 6.50539364638497]"
162,10,1.7760009802417684,10,2,0.03,0.015,0.05,"[-13.237414454245027, -6.716255566599024]"
162,11,0.34917416482679364,10,2,0.03,0.015,0.05,"[-2.1592037446401786, -4.075074175191215]"
162,12,4.411045480575051,10,2,0.03,0.015,0.05,"[-17.741399097971538, -25.58246338396028]"
162,13,2.575687503498421,10,2,0.03,0.015,0.05,"[-2.3358289427725794, -2.953735058079218]"
162,14,0.4336965880392012,10,2,0.03,0.015,0.05,"[2.366979394919408, 0.5747146391174383]"
162,15,2.9337447076726266,10,2,0.03,0.015,0.05,"[15.683344947620455, 12.618086683486355]"
162,16,5.203567744689944,10,2,0.03,0.015,0.05,"[-0.33765632465925677, 0.32496247999533523]"
162,17,2.921659555043645,10,2,0.03,0.015,0.05,"[14.442689974756846, 11.493040569978124]"
162,18,4.507122456974962,10,2,0.03,0.015,0.05,"[-27.129787930831014, -33.50124342991628]"
162,19,0.45865902736559905,10,2,0.03,0.015,0.05,"[2.339995099675477, 0.2950349069792395]"
162,20,2.9677356311459278,10,2,0.03,0.015,0.05,"[14.034324411270816, 7.12193122836668]"
163,1,5.138897533226394,10,2,0.03,0.015,0.05,"[1.1901443409132355, 0.205719372027116]"
163,2,2.9628006104727085,10,2,0.03,0.015,0.05,"[7.309439054112218, 4.241349956037228]"
163,3,0.7841742295453704,10,2,0.03,0.015,0.05,"[-0.4168088667698626, -4.738834040677663]"
163,4,0.3206083498183574,10,2,0.03,0.015,0.05,"[5.3491289267648465, 1.470369147233594]"
163,5,0.4379227176915954,10,2,0.03,0.015,0.05,"[-6.60480848376144, 13.541117053948543]"
163,6,2.9617023621076646,10,2,0.03,0.015,0.05,"[8.777673203114077, 6.8138989860517984]"
163,7,2.621957727701105,10,2,0.03,0.015,0.05,"[1.7635412805034036, 2.131884350258673]"
163,8,0.4033673005534888,10,2,0.03,0.015,0.05,"[-1.918200462288679, -4.092502398106781]"
163,9,0.5052393060675477,10,2,0.03,0.015,0.05,"[-2.605700696298804, 6.385489359321852]"
163,10,1.8494521673703428,10,2,0.03,0.015,0.05,"[-10.473339048136083, -7.08987789239541]"
163,11,0.3659268946538381,10,2,0.03,0.015,0.05,"[-1.529919142663056, -5.979018070436492]"
163,12,4.191806821389636,10,2,0.03,0.015,0.05,"[-26.88909365701403, -32.216198247851274]"
163,13,2.5680692099621782,10,2,0.03,0.015,0.05,"[-2.306136364056215, -2.9718787403020315]"
163,14,0.4101057521872149,10,2,0.03,0.015,0.05,"[1.0628983466877173, 4.360442789413987]"
163,15,2.9799747753937886,10,2,0.03,0.015,0.05,"[9.01334400427018, 8.836588656539407]"
163,16,5.206016671284464,10,2,0.03,0.015,0.05,"[-0.3095245696163147, 0.26810424325704485]"
163,17,2.9904084516596017,10,2,0.03,0.015,0.05,"[16.176411440762735, 13.232972072265996]"
163,18,4.333091268471908,10,2,0.03,0.015,0.05,"[-13.775834333911718, -15.936745484713942]"
163,19,0.4482326558669789,10,2,0.03,0.015,0.05,"[1.3482350411591355, 0.8114337272485805]"
163,20,3.030585156533453,10,2,0.03,0.015,0.05,"[13.904696357134398, 11.778461641111669]"
164,1,5.138774816799739,10,2,0.03,0.015,0.05,"[1.1597226742053763, 0.2670094685730797]"
164,2,2.971165094097448,10,2,0.03,0.015,0.05,"[1.1604038566473065, -2.965698314471732]"
164,3,0.8011603397419149,10,2,0.03,0.015,0.05,"[-0.346820962300761, -3.473093865285552]"
164,4,0.2914779860718044,10,2,0.03,0.015,0.05,"[3.8598409115353842, 4.109674314289364]"
164,5,0.4343638461421704,10,2,0.03,0.015,0.05,"[-7.521744946579528, 16.40624538512447]"
164,6,2.971350649502021,10,2,0.03,0.015,0.05,"[2.744869103519534, 2.322346931311614]"
164,7,2.631752166114766,10,2,0.03,0.015,0.05,"[1.7135916282230852, 2.162434210238466]"
164,8,0.42310603191199037,10,2,0.03,0.015,0.05,"[-1.1331431085231323, -5.9320313337788555]"
164,9,0.5013844915268866,10,2,0.03,0.015,0.05,"[-3.2057613849612707, 7.1481093414735355]"
164,10,1.9515621018703282,10,2,0.03,0.015,0.05,"[-5.141284203267972, -8.773642881547952]"
164,11,0.38964980650114556,10,2,0.03,0.015,0.05,"[-1.6867845419714982, -6.043176577105946]"
164,12,4.008145710790714,10,2,0.03,0.015,0.05,"[-18.203437178279046, -15.831348962955108]"
164,13,2.5633980011775788,10,2,0.03,0.015,0.05,"[-2.2601045669265147, -2.9998848701759613]"
164,14,0.3966241923201914,10,2,0.03,0.015,0.05,"[2.6577235998407858, 0.6921281338936538]"
164,15,2.9883043212253657,10,2,0.03,0.015,0.05,"[2.455396064689481, 1.3872247032508493]"
164,16,5.2073356922120295,10,2,0.03,0.015,0.05,"[-0.2797286520499256, 0.20797529009889093]"
164,17,3.031469273299056,10,2,0.03,0.015,0.05,"[9.285059764180886, 9.568381823897829]"
164,18,4.269866947864975,10,2,0.03,0.015,0.05,"[-2.1841192864904997, -2.4323056056882457]"
164,19,0.44281002532568614,10,2,0.03,0.015,0.05,"[2.214981952614842, -0.990995131675394]"
164,20,3.068904198675586,10,2,0.03,0.015,0.05,"[8.07140150704231, 3.9877602781679737]"
165,1,5.139639161073647,10,2,0.03,0.015,0.05,"[1.1291208671717996, 0.3286509127605113]"
165,2,2.9791680636014064,10,2,0.03,0.015,0.05,"[1.838818775498865, 0.9763510507543867]"
165,3,0.8155129596382711,10,2,0.03,0.015,0.05,"[0.6624656034554164, -3.960609558393461]"
165,4,0.2712270199620965,10,2,0.03,0.015,0.05,"[3.817102961068983, 3.0304954052392254]"
165,5,0.42966746523726584,10,2,0.03,0.015,0.05,"[-6.877702395949617, 15.586100441632375]"
165,6,2.9842978799941617,10,2,0.03,0.015,0.05,"[2.6588201009041086, -0.6848481627805718]"
165,7,2.6421915412257273,10,2,0.03,0.015,0.05,"[2.201629655215868, 3.0352565771660096]"
165,8,0.43440665344082063,10,2,0.03,0.015,0.05,"[-2.0346905290413435, -3.07179199592019]"
165,9,0.5056379609275927,10,2,0.03,0.015,0.05,"[-4.11776404899107, 7.679874328096506]"
165,10,2.067450404348387,10,2,0.03,0.015,0.05,"[-1.5250931467310238, -9.084327633476432]"
165,11,0.4124826158487782,10,2,0.03,0.015,0.05,"[-0.8755281538872008, -7.878387011437447]"
165,12,3.843801562967068,10,2,0.03,0.015,0.05,"[-15.12246910787033, -10.8323103089303]"
165,13,2.5640258706987913,10,2,0.03,0.015,0.05,"[-2.6805295345287448, -3.913126103686956]"
165,14,0.3795390055069894,10,2,0.03,0.015,0.05,"[2.3034052116981414, 1.6205934586301183]"
165,15,2.9995758455015507,10,2,0.03,0.015,0.05,"[2.2984603028911152, -1.6084285804209237]"
165,16,5.207608011313608,10,2,0.03,0.015,0.05,"[-0.24925622506665945, 0.1465734674781194]"
165,17,3.079086908377389,10,2,0.03,0.015,0.05,"[9.272511457616389, 10.323027011570437]"
165,18,4.171290238471971,10,2,0.03,0.015,0.05,"[-4.224744579973006, -2.8157696046835525]"
165,19,0.4412183831242742,10,2,0.03,0.015,0.05,"[1.8731381542769938, -1.225305691606053]"
165,20,3.106847484248071,10,2,0.03,0.015,0.05,"[7.2966514261198085, 7.523079442423631]"
166,1,5.140460514086039,10,2,0.03,0.015,0.05,"[0.21901223613176768, -0.0857188251625578]"
166,2,2.989386334847883,10,2,0.03,0.015,0.05,"[2.0293659547771483, -0.049470733399848754]"
166,3,0.8209424558046958,10,2,0.03,0.015,0.05,"[1.146654900284247, -3.583666610216188]"
166,4,0.25362599944501873,10,2,0.03,0.015,0.05,"[4.051317412308077, 0.9929481092098413]"
166,5,0.42431511767177366,10,2,0.03,0.015,0.05,"[-7.0831527018752, 16.57241806788741]"
166,6,3.0021858896771794,10,2,0.03,0.015,0.05,"[2.9313405382392546, 0.28925559758239316]"
166,7,2.6508547247297356,10,2,0.03,0.015,0.05,"[2.1345425132588645, 3.0753324700247973]"
166,8,0.44464919582980933,10,2,0.03,0.015,0.05,"[-0.6021171740921716, -5.73226272866367]"
166,9,0.5093383463854799,10,2,0.03,0.015,0.05,"[-3.1490327110866687, 5.930143035879919]"
166,10,2.2081716221841194,10,2,0.03,0.015,0.05,"[2.5807628183146107, -9.93275985463036]"
166,11,0.426790161226436,10,2,0.03,0.015,0.05,"[-1.784736315461796, -5.029082120361938]"
166,12,3.8313490232118683,10,2,0.03,0.015,0.05,"[-2.191238830050878, 3.0939571801450576]"
166,13,2.567097406135062,10,2,0.03,0.015,0.05,"[-2.6058193721144107, -3.9573178000089513]"
166,14,0.3638173374813507,10,2,0.03,0.015,0.05,"[1.9989631219453017, 2.5556890602987394]"
166,15,3.015598195537854,10,2,0.03,0.015,0.05,"[2.5131367932141444, -0.6255793188543155]"
166,16,5.20603749195995,10,2,0.03,0.015,0.05,"[0.6907557441249708, 0.5008359436960781]"
166,17,3.080646770256532,10,2,0.03,0.015,0.05,"[0.6721955493018754, 6.922991897663307]"
166,18,4.0477967295772626,10,2,0.03,0.015,0.05,"[-6.1063422924387964, -3.1521026356704063]"
166,19,0.44952634039608075,10,2,0.03,0.015,0.05,"[0.29538997152694435, 0.08119004776168737]"
166,20,3.134911163216133,10,2,0.03,0.015,0.05,"[6.509529214562136, 5.2163642003693855]"
167,1,5.142907508858821,10,2,0.03,0.015,0.05,"[1.0711734572022635, 0.4455272222908029]"
167,2,3.014180613029745,10,2,0.03,0.015,0.05,"[6.908337440926331, 6.683583224416834]"
167,3,0.823879366773351,10,2,0.03,0.015,0.05,"[2.1756928568846803, -4.046077246829952]"
167,4,0.24460387329897904,10,2,0.03,0.015,0.05,"[3.443346553130544, 0.7798391772022093]"
167,5,0.4181442667756252,10,2,0.03,0.015,0.05,"[-6.446695103532239, 15.741734353883004]"
167,6,3.015791821318455,10,2,0.03,0.015,0.05,"[3.258548156365009, 0.26148327023881457]"
167,7,2.6549941073032644,10,2,0.03,0.015,0.05,"[1.5212180263251582, 2.276950895657052]"
167,8,0.4525174144439772,10,2,0.03,0.015,0.05,"[-1.4794389934067436, -2.8586998818564027]"
167,9,0.5200433002290739,10,2,0.03,0.015,0.05,"[-4.073947695938742, 6.445572950975681]"
167,10,2.4106875355524777,10,2,0.03,0.015,0.05,"[10.983852149435293, -2.880893341137323]"
167,11,0.4400591267818674,10,2,0.03,0.015,0.05,"[-0.7828009490510297, -6.788724489508173]"
